age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;previous;poutcome;cons,price,idx;cons,conf,idx;y
42;0;1;6;0;0;0;8;1;2;0;1;93,2;-42;0
34;1;1;1;0;0;0;4;3;3;0;1;93,918;-42,7;1
48;1;1;2;1;0;0;2;5;1;0;1;92,893;-46,2;0
41;1;1;1;1;1;1;2;2;4;0;1;92,893;-46,2;0
59;1;1;0;0;0;0;5;3;4;0;1;93,444;-36,1;0
50;0;1;3;1;0;1;8;5;2;0;1;93,2;-42;0
36;0;1;3;1;1;0;2;1;1;0;1;92,893;-46,2;0
38;1;1;2;1;0;1;2;5;1;0;1;93,994;-36,4;0
44;1;1;2;0;0;1;2;1;1;0;1;93,994;-36,4;0
35;7;2;3;0;0;1;2;3;2;0;1;92,893;-46,2;0
30;0;0;6;1;0;0;5;5;9;0;1;93,444;-36,1;0
32;0;1;3;1;0;0;4;4;2;0;1;93,918;-42,7;0
53;4;2;5;0;0;0;4;3;5;0;1;93,918;-42,7;0
36;0;2;6;1;0;0;0;1;2;4;0;93,369;-34,8;0
61;0;1;6;1;1;0;1;4;5;0;1;93,075;-47,1;1
51;6;1;6;1;1;0;8;4;3;0;1;93,2;-42;0
69;5;0;6;1;0;0;1;2;2;0;1;93,075;-47,1;1
30;9;2;6;1;0;0;2;2;1;0;1;92,893;-46,2;0
53;7;0;2;0;0;0;4;5;3;0;1;93,918;-42,7;0
49;1;1;5;0;0;0;2;2;1;0;1;92,893;-46,2;0
35;9;1;5;1;0;0;2;2;1;1;0;92,893;-46,2;0
40;7;1;3;1;0;1;2;1;4;0;1;93,994;-36,4;0
42;7;1;2;1;0;0;2;3;1;1;0;92,893;-46,2;0
41;6;0;6;0;0;0;8;2;1;0;1;93,2;-42;0
31;1;1;1;0;0;0;4;3;1;0;1;93,918;-42,7;0
40;4;1;6;0;0;0;8;5;3;0;1;93,2;-42;0
53;4;1;6;1;0;0;2;3;2;1;0;92,893;-46,2;0
53;2;0;6;1;0;0;4;3;5;0;1;93,918;-42,7;0
48;2;1;6;1;0;0;1;4;3;0;1;93,075;-47,1;0
32;1;2;2;0;0;0;4;5;1;0;1;93,918;-42,7;0
27;1;1;2;1;1;0;4;1;3;0;1;93,918;-42,7;0
51;3;1;0;1;0;0;4;5;2;0;1;93,918;-42,7;0
39;10;1;6;0;0;1;3;5;1;0;1;94,465;-41,8;0
28;8;2;2;1;0;0;0;2;1;0;1;92,843;-50;1
31;1;1;0;1;0;1;2;3;1;0;1;93,994;-36,4;0
58;0;1;6;0;0;0;6;4;4;1;2;94,199;-37,5;1
54;3;0;0;0;0;1;2;3;1;0;1;93,994;-36,4;0
45;0;0;6;1;0;0;5;1;5;0;1;93,444;-36,1;0
36;1;1;2;1;0;0;2;4;1;0;1;92,893;-46,2;0
55;0;1;6;0;0;1;2;1;14;0;1;93,994;-36,4;0
51;1;1;2;1;0;0;8;3;2;1;0;93,2;-42;0
27;1;2;3;1;0;0;4;3;1;0;1;93,918;-42,7;0
41;1;0;1;0;0;0;4;5;1;0;1;93,918;-42,7;0
40;6;1;6;0;0;0;5;5;2;0;1;93,444;-36,1;0
28;9;2;5;0;0;0;2;3;1;0;1;92,893;-46,2;0
57;1;1;0;0;0;0;2;2;2;1;0;92,893;-46,2;0
37;0;1;6;0;0;1;4;1;5;0;1;93,918;-42,7;1
58;3;1;0;0;0;0;5;3;3;0;1;93,444;-36,1;0
34;9;1;5;0;0;0;5;1;2;0;1;93,444;-36,1;0
28;9;2;6;1;0;1;2;4;1;0;1;93,994;-36,4;0
57;6;1;6;0;0;0;4;4;1;0;1;93,918;-42,7;0
37;7;0;3;1;1;0;1;1;1;1;0;93,075;-47,1;0
37;9;1;5;1;0;1;2;5;3;0;1;93,994;-36,4;0
35;0;1;3;0;0;1;2;5;2;0;1;93,994;-36,4;0
42;7;1;3;0;1;1;3;2;3;0;1;94,465;-41,8;0
30;8;2;3;0;0;0;0;5;5;2;0;92,843;-50;1
25;9;2;5;1;0;0;8;5;2;1;2;94,767;-50,8;1
36;0;1;6;0;1;1;2;4;2;0;1;93,994;-36,4;0
49;1;1;2;0;0;1;2;5;3;0;1;93,994;-36,4;0
52;0;1;3;0;0;0;8;5;1;1;0;93,2;-42;0
26;10;2;6;1;0;0;5;4;1;3;2;94,027;-38,3;1
56;0;1;3;0;0;1;2;2;1;0;1;93,994;-36,4;0
37;2;1;6;1;0;1;8;5;2;0;1;93,2;-42;0
32;0;2;6;0;0;0;5;2;3;0;1;93,444;-36,1;0
36;1;1;2;1;0;0;2;3;1;0;1;92,893;-46,2;0
36;0;1;3;1;0;0;5;5;11;0;1;93,444;-36,1;0
26;1;1;2;0;0;1;3;1;3;0;1;94,465;-41,8;1
48;1;1;2;0;0;0;2;4;1;1;0;92,893;-46,2;0
57;1;1;0;1;0;1;2;4;1;0;1;93,994;-36,4;0
45;1;1;2;1;0;0;0;2;1;0;1;92,843;-50;0
46;9;1;6;1;0;1;2;5;4;0;1;93,994;-36,4;0
38;1;1;1;1;0;1;3;3;1;0;1;94,465;-41,8;0
24;6;2;6;1;0;1;3;3;1;0;1;94,465;-41,8;0
38;9;2;5;1;0;0;4;2;2;0;1;93,918;-42,7;0
60;5;1;6;1;0;1;2;2;2;0;1;93,994;-36,4;0
44;7;0;1;1;0;0;5;3;3;1;2;94,027;-38,3;1
32;1;1;2;0;0;1;4;2;5;0;1;93,918;-42,7;0
38;1;1;3;0;0;0;4;5;2;0;1;93,918;-42,7;0
45;0;1;3;0;0;1;2;3;2;0;1;93,994;-36,4;0
44;1;2;0;1;0;1;3;2;1;0;1;94,465;-41,8;0
44;1;1;1;1;0;0;2;4;1;0;1;92,893;-46,2;0
31;0;2;6;0;0;1;2;5;2;0;1;93,994;-36,4;0
32;1;1;1;0;0;1;3;1;2;0;1;94,465;-41,8;0
45;0;1;6;0;0;1;2;5;2;0;1;93,994;-36,4;0
40;9;1;3;1;0;0;2;2;1;0;1;92,893;-46,2;0
45;1;1;5;0;0;0;5;4;1;0;1;93,444;-36,1;0
44;9;1;5;0;0;1;3;4;1;0;1;94,465;-41,8;0
43;0;2;3;0;0;0;8;3;1;1;0;93,2;-42;1
25;8;2;3;0;0;1;2;5;1;0;1;93,994;-36,4;0
47;0;1;6;0;0;1;2;2;1;0;1;93,994;-36,4;0
39;0;1;3;1;0;1;4;3;1;0;1;93,918;-42,7;0
32;9;1;6;1;0;1;2;3;2;0;1;92,893;-46,2;0
41;9;1;2;0;0;1;2;1;2;0;1;93,994;-36,4;0
58;5;1;0;1;0;0;4;2;2;0;1;93,918;-42,7;0
42;7;1;5;1;0;1;2;5;1;0;1;93,994;-36,4;0
42;4;1;6;1;1;1;2;5;1;0;1;93,994;-36,4;0
53;1;1;0;1;0;1;5;2;4;0;1;93,444;-36,1;1
54;3;0;6;1;1;0;8;4;1;0;1;93,2;-42;1
31;0;1;3;0;1;0;5;1;2;1;2;92,201;-31,4;1
50;3;1;2;1;1;1;2;3;1;0;1;93,994;-36,4;0
48;6;0;3;1;0;0;8;1;1;0;1;93,2;-42;0
30;9;2;6;0;1;0;5;1;1;0;1;93,444;-36,1;0
43;9;1;5;0;0;1;3;4;2;0;1;94,465;-41,8;0
36;1;1;2;0;1;0;8;1;1;0;1;93,2;-42;0
37;7;1;3;0;1;0;4;1;5;0;1;93,918;-42,7;0
55;0;1;6;1;0;1;0;4;7;0;1;93,369;-34,8;0
47;4;1;2;0;0;1;8;1;1;0;1;93,2;-42;0
54;9;1;5;1;0;0;1;1;2;0;1;93,075;-47,1;0
26;4;2;6;0;0;0;6;5;2;0;1;92,379;-29,8;0
27;0;2;5;1;0;0;4;2;2;0;1;93,918;-42,7;0
32;0;2;6;1;0;0;5;1;3;0;1;93,444;-36,1;0
43;3;1;0;1;0;0;4;3;1;0;1;93,918;-42,7;0
26;4;2;6;0;0;0;0;4;1;0;1;92,843;-50;1
32;7;1;3;1;1;1;2;3;2;0;1;93,994;-36,4;0
32;1;1;1;1;0;1;2;5;3;0;1;93,994;-36,4;0
28;1;1;2;0;1;1;3;5;5;0;1;94,465;-41,8;0
33;9;2;5;1;0;0;2;3;2;2;0;92,893;-46,2;1
42;9;1;5;1;0;0;5;3;1;0;1;92,201;-31,4;0
53;7;1;2;1;0;0;5;1;2;0;1;93,444;-36,1;0
70;5;1;0;1;0;0;5;4;1;0;1;92,201;-31,4;0
47;4;1;6;1;0;0;5;4;1;0;1;93,444;-36,1;0
43;1;1;3;1;0;0;8;1;2;0;1;93,2;-42;0
51;1;1;0;1;0;1;4;3;1;0;1;93,918;-42,7;0
34;3;1;6;1;0;0;2;2;1;0;1;92,893;-46,2;0
41;9;2;6;1;1;0;4;3;1;0;1;93,918;-42,7;0
37;0;1;6;1;0;0;5;1;1;0;1;93,444;-36,1;0
28;8;2;6;1;0;1;2;1;1;0;1;93,994;-36,4;0
31;4;2;6;1;0;0;8;3;2;0;1;93,2;-42;1
58;5;1;0;0;0;0;4;2;1;0;1;93,918;-42,7;0
54;0;1;3;1;0;1;3;1;12;0;1;94,465;-41,8;0
48;10;1;5;0;0;1;2;3;1;1;2;93,876;-40;1
50;1;2;2;1;1;1;2;4;1;0;1;93,994;-36,4;0
38;9;2;6;1;0;1;2;2;12;0;1;93,994;-36,4;0
37;0;1;3;0;0;0;2;5;5;0;1;92,893;-46,2;0
31;9;2;6;0;1;0;5;2;6;0;1;93,444;-36,1;0
28;0;2;6;0;0;0;3;1;1;0;1;92,963;-40,8;0
46;9;1;5;1;0;0;8;1;1;0;1;93,2;-42;0
31;1;1;1;1;1;1;3;2;1;0;1;94,465;-41,8;0
31;4;1;3;1;1;1;3;2;2;0;1;94,465;-41,8;0
30;0;2;6;1;0;0;4;4;2;0;1;93,918;-42,7;0
35;0;2;6;1;0;0;8;4;2;0;1;93,2;-42;0
30;9;1;6;1;0;1;2;2;2;0;1;93,994;-36,4;1
34;0;1;6;0;0;1;2;4;1;0;1;93,994;-36,4;0
32;9;1;5;0;1;0;4;3;1;0;1;93,918;-42,7;0
43;4;1;6;0;0;0;8;3;2;0;1;93,2;-42;0
57;1;1;0;0;0;1;3;5;4;0;1;94,465;-41,8;0
34;1;1;0;0;1;1;3;2;2;0;1;94,465;-41,8;0
32;9;1;5;0;0;0;1;1;2;0;1;93,749;-34,6;1
33;0;2;5;1;0;0;2;1;1;0;1;92,893;-46,2;1
46;4;2;6;1;0;0;4;1;1;0;1;93,918;-42,7;0
80;5;1;0;0;0;0;0;5;3;4;2;93,369;-34,8;1
45;1;1;0;1;0;1;2;2;2;0;1;93,994;-36,4;0
41;1;1;1;1;1;1;8;2;1;0;1;93,2;-42;0
49;0;1;3;1;0;0;5;4;1;0;1;93,444;-36,1;0
50;4;1;3;0;1;1;2;5;3;0;1;93,994;-36,4;0
34;2;1;0;1;0;1;2;5;1;0;1;93,994;-36,4;0
47;4;1;6;1;0;0;5;1;3;2;2;94,027;-38,3;0
47;7;1;3;0;0;0;5;5;1;0;1;93,444;-36,1;0
55;1;1;1;0;0;0;4;2;4;0;1;93,918;-42,7;0
46;1;1;1;1;0;1;2;3;2;0;1;93,994;-36,4;0
24;8;2;3;1;0;0;1;4;1;0;1;93,075;-47,1;0
32;1;2;0;1;0;0;4;2;12;0;1;93,918;-42,7;0
31;1;1;3;0;0;0;4;3;2;0;1;93,918;-42,7;0
31;1;1;2;1;1;1;2;3;1;0;1;93,994;-36,4;0
29;2;1;3;1;0;0;4;5;2;0;1;93,918;-42,7;0
48;1;1;0;0;0;0;2;1;7;1;0;92,893;-46,2;0
33;0;1;3;1;0;0;8;2;2;0;1;93,2;-42;0
43;9;1;6;0;0;0;8;5;9;0;1;93,2;-42;0
29;7;2;3;0;0;1;2;1;1;0;1;93,994;-36,4;0
47;1;1;0;1;0;0;4;1;4;0;1;93,918;-42,7;0
47;4;1;6;1;0;0;5;2;8;0;1;93,444;-36,1;0
33;0;1;2;0;0;1;2;1;1;0;1;93,994;-36,4;0
56;2;1;6;1;0;0;1;4;1;0;1;93,075;-47,1;0
33;9;1;6;1;0;0;5;2;1;0;1;93,444;-36,1;0
30;1;2;0;1;1;1;2;4;4;0;1;93,994;-36,4;0
36;4;1;6;0;0;1;3;4;1;0;1;94,465;-41,8;0
50;1;1;2;1;0;0;5;1;1;0;1;93,444;-36,1;0
45;9;1;3;1;0;0;4;2;5;0;1;93,918;-42,7;0
38;0;2;3;1;0;0;1;4;1;1;2;93,749;-34,6;1
31;10;2;3;0;0;0;2;4;2;0;1;93,876;-40;0
30;9;1;5;1;1;0;4;5;2;0;1;93,918;-42,7;0
39;7;1;3;1;0;0;4;4;29;0;1;93,918;-42,7;0
37;1;1;2;0;0;1;3;3;2;0;1;94,465;-41,8;0
36;1;2;2;0;0;1;2;2;2;0;1;93,994;-36,4;0
22;1;1;5;1;0;0;4;5;4;0;1;93,918;-42,7;0
33;2;1;6;1;0;1;2;1;3;0;1;93,994;-36,4;0
37;9;2;3;1;0;1;1;4;1;0;1;93,075;-47,1;0
38;4;1;6;1;1;0;4;4;2;0;1;93,918;-42,7;0
53;0;1;3;1;0;1;2;2;1;0;1;93,994;-36,4;0
31;9;1;6;1;0;0;5;4;1;0;1;93,444;-36,1;0
44;4;1;6;0;0;0;5;2;2;2;0;92,201;-31,4;1
31;7;1;3;0;0;1;2;3;6;0;1;93,994;-36,4;0
43;0;1;6;1;0;0;5;2;1;0;1;93,444;-36,1;1
30;1;2;2;0;0;1;3;5;8;0;1;94,465;-41,8;0
47;3;2;0;0;0;1;3;2;1;0;1;94,465;-41,8;0
28;1;1;0;1;0;0;4;4;4;0;1;93,918;-42,7;0
33;10;1;3;1;0;0;2;1;1;1;0;92,893;-46,2;0
42;0;1;6;1;0;0;5;2;2;0;1;93,444;-36,1;1
45;7;1;3;0;0;1;3;2;7;0;1;94,465;-41,8;0
32;7;1;3;0;0;0;2;1;2;0;1;92,893;-46,2;0
41;4;1;3;0;1;1;2;2;2;0;1;93,994;-36,4;0
50;1;1;2;1;0;0;1;4;2;1;0;93,075;-47,1;1
42;1;1;0;0;0;1;2;3;2;0;1;93,994;-36,4;0
45;1;2;0;1;1;0;4;2;3;0;1;93,918;-42,7;0
52;2;1;2;1;1;1;2;5;2;0;1;93,994;-36,4;0
49;1;1;1;1;0;1;2;5;2;0;1;93,994;-36,4;1
20;1;2;3;1;0;0;2;3;1;0;1;92,893;-46,2;0
36;2;1;6;0;1;1;2;5;1;0;1;93,994;-36,4;0
44;7;0;3;1;1;0;1;2;1;0;1;93,075;-47,1;1
34;9;0;5;1;0;0;2;5;2;0;1;92,893;-46,2;1
67;6;1;6;1;0;0;8;2;4;1;0;92,649;-30,1;0
42;0;1;6;1;0;0;5;3;1;0;1;93,444;-36,1;0
41;6;2;6;1;0;1;2;3;2;0;1;93,994;-36,4;0
37;9;2;6;1;0;0;2;2;1;1;0;92,893;-46,2;0
34;2;1;6;1;0;0;8;4;1;1;0;93,2;-42;0
48;4;1;6;0;0;0;5;2;2;0;1;93,444;-36,1;0
46;0;2;3;0;0;0;4;3;3;0;1;93,918;-42,7;0
57;0;0;3;0;0;1;2;5;1;0;1;93,994;-36,4;0
54;3;1;0;1;0;0;5;2;2;0;1;93,444;-36,1;0
34;0;1;2;1;0;1;3;1;3;0;1;94,465;-41,8;0
29;9;2;3;0;0;0;8;2;2;0;1;93,2;-42;0
38;1;1;2;1;0;0;1;4;1;0;1;93,075;-47,1;0
27;8;2;3;1;0;0;2;4;1;1;0;92,893;-46,2;0
42;1;1;1;1;0;0;2;3;3;0;1;92,893;-46,2;0
35;9;0;5;1;0;1;3;4;2;0;1;94,465;-41,8;0
40;2;1;5;1;0;0;1;4;1;1;0;93,075;-47,1;0
44;0;2;6;1;0;1;2;1;7;0;1;93,994;-36,4;0
33;0;2;6;0;0;0;5;3;4;0;1;93,444;-36,1;0
54;1;1;2;1;1;0;8;3;1;0;1;92,649;-30,1;0
32;9;1;3;1;0;0;5;2;3;0;1;93,444;-36,1;0
47;0;2;6;1;0;0;5;4;4;0;1;93,444;-36,1;0
40;0;2;3;1;0;1;2;3;2;0;1;93,994;-36,4;0
30;0;1;6;1;1;0;2;1;4;0;1;92,893;-46,2;1
28;9;2;5;1;0;0;4;2;2;1;2;94,215;-40,3;0
40;2;1;0;1;1;0;8;3;3;0;1;93,2;-42;0
39;1;1;0;1;0;0;1;5;2;0;1;93,075;-47,1;0
27;9;2;3;1;0;0;4;5;1;0;1;93,918;-42,7;1
51;3;1;0;0;0;0;5;5;1;0;1;93,444;-36,1;0
39;0;0;5;1;1;1;3;4;1;0;1;94,465;-41,8;0
46;0;1;6;1;0;0;5;4;1;0;1;92,201;-31,4;0
49;10;1;3;0;0;0;8;5;2;0;1;93,2;-42;0
47;0;1;6;1;0;0;8;5;3;0;1;93,2;-42;0
32;0;0;6;0;0;1;2;3;2;0;1;93,994;-36,4;0
35;2;1;3;1;0;0;8;1;2;0;1;93,2;-42;0
27;0;2;3;1;1;0;2;3;4;0;1;92,893;-46,2;0
42;1;1;2;0;0;0;1;4;4;0;1;93,075;-47,1;0
35;9;1;6;0;0;0;5;4;1;0;1;93,444;-36,1;0
37;9;2;6;0;0;1;3;1;2;0;1;94,465;-41,8;0
48;1;1;0;0;1;0;2;3;1;0;1;92,893;-46,2;0
29;10;2;6;0;0;1;2;4;1;0;1;93,994;-36,4;0
50;4;1;6;1;1;0;1;5;1;0;1;93,075;-47,1;0
30;1;2;6;0;0;1;2;5;4;0;1;93,994;-36,4;0
58;6;0;6;1;0;0;4;4;1;0;1;93,918;-42,7;0
52;1;1;2;0;1;0;5;5;1;0;1;93,444;-36,1;0
32;2;1;6;1;1;1;8;1;1;1;0;93,2;-42;0
55;5;1;1;1;1;0;4;2;2;0;1;93,918;-42,7;0
49;9;1;5;1;0;1;4;4;12;0;1;93,918;-42,7;0
35;0;2;6;0;0;0;4;5;1;0;1;93,918;-42,7;0
41;1;0;1;1;0;1;2;5;2;0;1;93,994;-36,4;0
44;1;1;1;0;1;0;2;4;2;0;1;92,893;-46,2;0
35;9;1;5;0;0;0;8;3;3;0;1;93,2;-42;0
44;0;1;6;0;0;0;5;2;1;0;1;93,444;-36,1;0
27;9;2;2;1;0;0;1;3;1;0;1;93,075;-47,1;0
35;6;1;6;1;0;0;3;4;1;0;1;92,963;-40,8;1
33;0;2;6;1;0;0;8;3;2;1;0;93,2;-42;0
35;0;1;3;1;0;0;2;5;1;0;1;92,893;-46,2;0
32;4;2;6;0;0;0;4;5;4;1;2;94,215;-40,3;0
39;2;2;6;1;0;1;2;4;9;0;1;93,994;-36,4;0
53;1;1;3;1;1;0;1;1;4;0;1;93,075;-47,1;0
26;0;2;3;0;0;0;4;5;3;0;1;93,918;-42,7;0
25;6;2;6;0;0;1;3;1;7;0;1;94,465;-41,8;0
39;1;1;2;0;0;1;2;2;1;0;1;93,994;-36,4;0
33;0;1;6;1;1;0;5;4;2;0;1;93,444;-36,1;0
63;4;1;0;1;0;0;8;2;4;2;0;92,649;-30,1;1
59;5;1;0;0;1;1;4;4;3;0;1;93,918;-42,7;0
52;6;2;5;0;1;0;8;4;1;0;1;93,2;-42;0
25;1;2;2;1;1;0;4;3;2;0;1;93,918;-42,7;0
29;1;1;2;0;0;0;2;3;1;1;2;92,893;-46,2;0
48;2;1;2;0;0;0;2;3;2;0;1;92,893;-46,2;0
35;0;1;6;1;0;0;2;3;2;1;0;92,893;-46,2;0
39;9;1;5;1;0;0;4;4;1;1;0;94,215;-40,3;0
31;0;2;6;0;0;1;2;5;1;0;1;93,994;-36,4;0
28;1;2;5;1;0;0;2;1;1;0;1;92,893;-46,2;0
40;6;1;3;0;0;0;4;1;1;0;1;93,918;-42,7;0
39;0;1;6;0;0;1;3;1;3;0;1;94,465;-41,8;0
41;1;1;0;1;0;1;4;2;3;0;1;93,918;-42,7;0
39;3;1;5;1;0;0;5;5;1;0;1;93,444;-36,1;0
30;6;1;5;1;0;0;2;2;5;0;1;92,893;-46,2;0
40;4;1;2;1;1;1;3;5;1;0;1;94,465;-41,8;0
32;9;1;5;1;1;0;4;1;4;0;1;93,918;-42,7;0
37;0;0;6;1;1;0;5;2;2;0;1;93,444;-36,1;0
52;0;1;6;0;0;0;2;4;1;0;1;93,876;-40;1
28;8;2;2;1;0;0;0;2;1;0;1;92,843;-50;1
43;1;1;3;1;0;1;2;3;1;0;1;93,994;-36,4;0
31;0;2;6;1;0;0;5;2;1;0;1;93,444;-36,1;0
45;3;0;6;0;0;1;2;2;6;0;1;93,994;-36,4;0
47;1;0;0;1;0;0;5;1;7;0;1;93,444;-36,1;0
58;0;0;6;1;0;1;2;3;1;0;1;93,994;-36,4;0
33;9;2;3;1;0;0;4;5;1;0;1;93,918;-42,7;0
28;1;2;6;0;0;0;2;3;2;0;1;92,893;-46,2;0
47;0;1;6;0;0;1;3;4;2;0;1;94,465;-41,8;0
38;1;2;3;0;0;1;0;2;3;2;2;93,369;-34,8;1
60;4;1;6;1;0;1;3;4;2;0;1;94,465;-41,8;0
28;0;2;6;1;0;1;2;5;3;0;1;93,994;-36,4;0
33;6;2;6;1;0;0;0;1;2;0;1;93,369;-34,8;1
41;2;0;2;1;1;0;4;4;1;0;1;93,918;-42,7;0
41;4;1;3;1;0;0;2;2;2;0;1;92,893;-46,2;0
54;6;0;3;0;0;1;4;1;4;0;1;93,918;-42,7;0
46;9;2;5;0;0;0;5;4;1;0;1;93,444;-36,1;0
32;1;1;3;0;0;0;4;3;2;0;1;93,918;-42,7;0
42;9;2;6;1;0;0;2;1;2;0;1;92,893;-46,2;0
29;0;2;6;0;0;0;7;1;2;1;0;92,431;-26,9;0
24;1;2;1;0;0;1;4;3;1;0;1;93,918;-42,7;0
58;5;1;0;1;0;0;3;2;2;0;1;92,963;-40,8;0
31;0;1;3;0;1;1;2;4;2;0;1;93,994;-36,4;0
34;7;2;2;0;0;0;2;3;1;0;1;92,893;-46,2;0
44;0;1;3;1;0;0;4;3;1;0;1;93,918;-42,7;0
59;1;1;0;0;0;0;2;4;2;1;0;92,893;-46,2;0
34;9;2;6;0;0;1;5;4;2;0;1;93,444;-36,1;0
48;4;1;6;1;0;0;8;1;1;1;2;93,2;-42;0
47;0;2;6;0;0;0;8;2;1;0;1;92,649;-30,1;0
54;3;1;0;0;0;0;4;2;4;0;1;93,918;-42,7;0
44;1;1;3;1;0;0;1;4;1;1;0;93,075;-47,1;0
31;4;2;6;1;0;1;3;5;4;0;1;94,465;-41,8;0
34;1;1;5;1;0;1;2;1;2;0;1;93,994;-36,4;0
38;9;2;6;1;1;1;2;4;3;0;1;93,994;-36,4;0
26;9;2;5;1;0;0;1;5;2;1;0;93,075;-47,1;0
31;9;0;3;0;0;0;5;5;3;0;1;93,444;-36,1;0
31;0;2;6;1;0;1;3;2;1;0;1;94,465;-41,8;0
57;1;1;0;0;0;0;5;4;9;0;1;93,444;-36,1;0
36;1;1;2;0;1;0;4;5;3;0;1;93,918;-42,7;0
46;6;1;2;1;1;1;2;1;1;0;1;93,994;-36,4;0
37;1;2;5;0;0;0;2;1;1;0;1;92,893;-46,2;0
33;9;1;5;1;0;1;5;5;1;0;1;93,444;-36,1;0
41;9;2;3;1;0;0;5;3;3;0;1;93,444;-36,1;0
53;3;1;0;0;0;1;2;1;3;0;1;93,994;-36,4;0
51;0;0;3;1;0;0;5;2;1;1;0;92,201;-31,4;0
36;3;0;6;0;0;1;2;4;5;0;1;93,994;-36,4;0
47;0;1;6;1;0;0;5;3;3;0;1;93,444;-36,1;0
44;9;0;5;1;0;0;2;4;3;0;1;92,893;-46,2;0
45;7;1;5;1;1;0;4;1;1;0;1;93,918;-42,7;0
38;1;1;3;0;0;1;1;1;1;0;1;93,075;-47,1;0
36;9;2;5;0;0;1;2;5;3;0;1;93,994;-36,4;0
30;1;2;5;1;0;0;8;2;2;0;1;94,767;-50,8;0
55;4;1;6;0;0;0;5;4;5;0;1;93,444;-36,1;0
45;1;1;2;1;0;0;4;3;1;0;1;93,918;-42,7;0
58;5;0;6;1;0;0;1;3;1;0;1;93,075;-47,1;1
33;4;2;6;0;1;1;2;5;11;0;1;93,994;-36,4;0
36;0;2;6;1;0;0;5;1;7;0;1;93,444;-36,1;0
33;6;2;3;1;1;0;2;2;1;0;1;92,893;-46,2;0
44;7;0;3;1;1;0;8;1;1;0;1;93,2;-42;0
30;7;2;3;1;0;0;5;4;2;0;1;92,201;-31,4;1
25;8;2;3;0;0;0;3;1;2;0;1;94,055;-39,8;1
31;4;1;6;0;0;0;2;5;1;1;0;92,893;-46,2;0
32;7;1;3;1;1;0;1;1;6;1;0;93,075;-47,1;0
31;1;2;0;0;1;0;8;3;2;0;1;93,2;-42;0
36;9;2;5;1;0;1;2;4;1;0;1;93,994;-36,4;0
41;3;1;3;1;0;1;8;5;1;0;1;93,2;-42;1
55;1;1;2;1;0;0;5;1;4;0;1;93,444;-36,1;0
57;4;0;6;0;0;1;2;5;1;0;1;93,994;-36,4;0
34;7;1;3;1;0;0;2;5;3;1;0;92,893;-46,2;0
30;4;1;3;1;0;0;5;2;12;0;1;93,444;-36,1;0
40;9;1;6;0;0;0;5;1;2;0;1;93,444;-36,1;0
41;10;1;2;1;0;1;1;5;1;1;0;93,075;-47,1;0
35;1;1;2;0;0;0;4;3;6;0;1;93,918;-42,7;0
59;2;1;6;0;0;1;3;5;5;0;1;94,465;-41,8;0
41;6;1;2;1;0;1;3;1;4;0;1;94,465;-41,8;0
35;9;1;5;1;1;0;4;4;3;0;1;93,918;-42,7;0
41;0;0;3;0;0;1;2;1;4;0;1;93,994;-36,4;0
32;0;2;6;1;0;0;4;4;2;1;2;94,215;-40,3;0
60;6;1;2;0;0;0;5;2;13;0;1;93,444;-36,1;0
34;0;1;6;0;0;0;7;5;1;2;0;92,431;-26,9;1
48;0;1;3;0;0;1;2;2;1;0;1;93,994;-36,4;0
50;4;1;6;1;0;0;4;4;2;0;1;93,918;-42,7;0
43;0;1;3;0;0;1;3;5;10;0;1;94,465;-41,8;1
46;7;0;2;0;0;0;2;3;2;1;0;92,893;-46,2;0
50;2;1;6;0;0;0;8;1;1;1;0;93,2;-42;0
30;9;2;6;1;0;0;5;3;1;0;1;93,444;-36,1;0
44;1;1;2;1;0;0;4;4;1;0;1;93,918;-42,7;0
32;0;1;6;1;0;0;3;2;1;2;0;92,963;-40,8;1
36;9;1;5;1;0;1;2;4;1;0;1;93,994;-36,4;0
40;7;1;1;0;0;1;3;1;1;0;1;94,465;-41,8;0
53;0;0;6;1;1;1;2;4;2;0;1;93,994;-36,4;0
34;1;1;0;1;1;0;2;3;4;0;1;92,893;-46,2;0
34;9;0;5;0;0;1;2;3;1;0;1;93,994;-36,4;0
41;6;1;2;1;0;0;2;4;3;1;0;92,893;-46,2;1
48;1;1;0;0;0;0;5;2;7;0;1;93,444;-36,1;0
47;1;1;0;0;0;1;3;3;2;0;1;94,465;-41,8;0
39;7;1;3;0;0;1;2;4;3;0;1;93,994;-36,4;0
50;9;1;2;1;0;1;8;1;2;0;1;93,2;-42;0
38;9;2;1;1;0;0;8;3;1;0;1;93,2;-42;0
37;0;2;6;1;0;1;3;1;1;0;1;94,465;-41,8;0
29;7;2;2;1;0;0;1;4;2;0;1;93,075;-47,1;0
24;2;2;3;1;0;1;3;5;1;0;1;94,465;-41,8;0
46;4;1;6;0;0;1;2;1;1;0;1;93,994;-36,4;0
35;0;2;6;0;1;1;3;5;9;0;1;94,465;-41,8;0
33;0;2;6;1;0;0;5;2;4;0;1;93,444;-36,1;0
58;5;1;5;0;0;0;8;5;3;1;0;93,2;-42;0
36;1;1;0;1;0;1;2;5;2;0;1;93,994;-36,4;0
41;9;1;6;1;0;1;2;5;3;0;1;93,994;-36,4;0
33;9;2;5;1;0;0;5;3;1;0;1;93,444;-36,1;0
